tweet_id,image_numero,stance_target,stance_label
1641641340692844544,0,Taiwan of China,Support
1667230685218611219,0,Taiwan of China,Support
1556664035361308672,1,Taiwan of China,Support
1501182637532139521,1,Taiwan of China,Support
1557034938641301506,0,Taiwan of China,Neutral
1654778916727402496,3,Taiwan of China,Support
1623756419374911489,0,Taiwan of China,Support
1607729079209582593,0,Taiwan of China,Support
1640340717796229120,0,Taiwan of China,Support
1529271242972594176,1,Taiwan of China,Support
1585290232039198721,2,Taiwan of China,Support
1565972879237267456,2,Taiwan of China,Support
1665648412476178436,2,Taiwan of China,Neutral
1643145873961148416,2,Taiwan of China,Support
1568961437778976768,0,Taiwan of China,Neutral
1483398967509409794,0,Taiwan of China,Support
1643615283578322948,0,Taiwan of China,Support
1645415809051947013,0,Taiwan of China,Support
1571787615699103746,0,Taiwan of China,Support
1658014271064911873,0,Taiwan of China,Support
1655338838775181315,0,Taiwan of China,Support
1663069335483740160,0,Taiwan of China,Support
1505431527156772868,1,Taiwan of China,Neutral
1556606649380458497,0,Taiwan of China,Neutral
1655989759217369117,0,Taiwan of China,Support
1556963156089782273,0,Taiwan of China,Support
1584775456745615360,1,Taiwan of China,Support
1565489440604139520,1,Taiwan of China,Oppose
1601500381229424640,0,Taiwan of China,Support
1643145526974754818,3,Taiwan of China,Support
1643879942466445312,0,Taiwan of China,Support
1539480227927117824,0,Taiwan of China,Support
1661474930108813314,2,Taiwan of China,Support
1665275671067721730,1,Taiwan of China,Support
1545806139861909505,0,Taiwan of China,Support
1626219671023411201,1,Taiwan of China,Support
1641432589113196546,0,Taiwan of China,Neutral
1524553361634529280,0,Taiwan of China,Neutral
1661848384657817601,0,Taiwan of China,Support
1644663106902298626,0,Taiwan of China,Support
1605153410948698112,0,Taiwan of China,Support
1550527464946147328,1,Taiwan of China,Support
1655338838775181315,0,Taiwan of China,Support
1513738111117033477,1,Taiwan of China,Support
1508399861087236096,0,Taiwan of China,Support
1625442260744650753,3,Taiwan of China,Neutral
1527584888568057857,0,Taiwan of China,Support
1572091054882717696,0,Taiwan of China,Support
1529717371253817344,0,Taiwan of China,Neutral
1632039647466627073,1,Taiwan of China,Support
1643675117455818753,0,Taiwan of China,Support
1662786067404304387,0,Taiwan of China,Support
1491586825387134977,1,Taiwan of China,Support
1576654949823688704,0,Taiwan of China,Support
1664369540577509377,0,Taiwan of China,Support
1559131454109470720,0,Taiwan of China,Support
1582051692249780225,2,Taiwan of China,Support
1557812518772408320,0,Taiwan of China,Neutral
1588140022519451650,2,Taiwan of China,Support
1550188102433611777,0,Taiwan of China,Support
1660509665728565250,0,Taiwan of China,Support
1650904116082905088,0,Taiwan of China,Support
1579672604356800519,1,Taiwan of China,Support
1605153410948698112,1,Taiwan of China,Support
1600368149031157765,0,Taiwan of China,Support
1646809193360527362,3,Taiwan of China,Support
1534479582736179200,0,Taiwan of China,Support
1567823823063646210,1,Taiwan of China,Support
1554454833822040065,2,Taiwan of China,Support
1548207084721737728,0,Taiwan of China,Neutral
1477394318423961618,0,Taiwan of China,Support
1531104477235019777,0,Taiwan of China,Neutral
1529384722673315842,4,Taiwan of China,Support
1634115705313579008,0,Taiwan of China,Support
1555202657362624513,0,Taiwan of China,Support
1626478159121227776,0,Taiwan of China,Support
1556792379822133248,3,Taiwan of China,Support
1565621758098554880,2,Taiwan of China,Support
1531412161826029570,0,Taiwan of China,Support
1646520964631646212,1,Taiwan of China,Support
1580176185148903424,2,Taiwan of China,Support
1542740170273075200,2,Taiwan of China,Support
1614943033539321866,0,Taiwan of China,Support
1522482238767923200,0,Taiwan of China,Support
1545001583716466688,0,Taiwan of China,Support
1635475759585460224,2,Taiwan of China,Support
1615889952788865025,1,Taiwan of China,Support
1626219671023411201,3,Taiwan of China,Support
1665275671067721730,0,Taiwan of China,Support
1643994469921067009,0,Taiwan of China,Support
1660185793472913410,1,Taiwan of China,Neutral
1643996416019255297,1,Taiwan of China,Support
1661215900937121794,0,Taiwan of China,Support
1643961511184941057,0,Taiwan of China,Support
1650904322065178625,0,Taiwan of China,Support
1502077128442990593,0,Taiwan of China,Support
1536155354127425536,0,Taiwan of China,Support
1585290232039198721,1,Taiwan of China,Support
1522939569150185472,1,Taiwan of China,Support
1661640451244302337,1,Taiwan of China,Support
1664848215571673088,1,Taiwan of China,Oppose
1607729079209582593,1,Taiwan of China,Support
1536499519243681792,1,Taiwan of China,Neutral
1600479551502442497,2,Taiwan of China,Support
1544140824543371265,0,Taiwan of China,Support
1569857809642303489,2,Taiwan of China,Support
1641800460481748994,1,Taiwan of China,Support
1620040506758545409,0,Taiwan of China,Support
1527795971475640322,1,Taiwan of China,Support
1526038065566756864,1,Taiwan of China,Neutral
1642388047672283136,2,Taiwan of China,Support
1620040506758545409,0,Taiwan of China,Oppose
1545361699779317760,1,Taiwan of China,Support
1551196050555564032,0,Taiwan of China,Support
1641181127577853952,0,Taiwan of China,Support
1549358731179147264,2,Taiwan of China,Support
1634465787963666432,1,Taiwan of China,Support
1551921212225474566,0,Taiwan of China,Support
1615350374441054209,0,Taiwan of China,Support
1646311473910808577,3,Taiwan of China,Support
1601500381229424640,0,Taiwan of China,Support
1550012701224493056,0,Taiwan of China,Neutral
1554408943216381952,0,Taiwan of China,Support
1547007218553618432,0,Taiwan of China,Support
1555559147403415552,0,Taiwan of China,Support
1650904116082905088,1,Taiwan of China,Support
1658076326467862528,0,Taiwan of China,Neutral
1636600890957393921,2,Taiwan of China,Support
1526038065566756864,2,Taiwan of China,Neutral
1569713138156851200,0,Taiwan of China,Support
1648726666330374151,0,Taiwan of China,Support
1521879253251411969,0,Taiwan of China,Support
1584588716453920768,1,Taiwan of China,Neutral
1622616935702663170,2,Taiwan of China,Support
1579509008398192642,1,Taiwan of China,Support
1562841112674328577,0,Taiwan of China,Support
1570938119188549633,0,Taiwan of China,Support
1522552159065489409,1,Taiwan of China,Support
1651337065420713984,0,Taiwan of China,Support
1559454845614010370,0,Taiwan of China,Support
1646548297845202944,0,Taiwan of China,Support
1549358731179147264,4,Taiwan of China,Support
1555900523232260096,1,Taiwan of China,Support
1554454833822040065,3,Taiwan of China,Support
1557823215300481024,0,Taiwan of China,Neutral
1545526964127412224,2,Taiwan of China,Support
1651464480537346050,3,Taiwan of China,Support
1522939569150185472,2,Taiwan of China,Support
1555208688050139136,0,Taiwan of China,Neutral
1504339354793254912,0,Taiwan of China,Support
1592476050298400770,0,Taiwan of China,Support
1553787413230526465,0,Taiwan of China,Support
1622616935702663170,0,Taiwan of China,Support
1534863712800194562,1,Taiwan of China,Neutral
1593697909320589317,0,Taiwan of China,Neutral
1650904322065178625,2,Taiwan of China,Support
1662062239745024000,0,Taiwan of China,Support
1662805331817234435,0,Taiwan of China,Neutral
1611673898319491072,0,Taiwan of China,Support
1579285478901448704,0,Taiwan of China,Support
1554714179839336448,0,Taiwan of China,Support
1614943033539321866,0,Taiwan of China,Support
1608419687444119556,0,Taiwan of China,Support
1504409050137903106,3,Taiwan of China,Support
1625100532519170049,0,Taiwan of China,Support
1496442827701886977,0,Taiwan of China,Support
1646809193360527362,2,Taiwan of China,Support
1615350374441054209,1,Taiwan of China,Support
1532173760802848768,0,Taiwan of China,Neutral
1643145756680032256,3,Taiwan of China,Support
1579469670536839168,0,Taiwan of China,Support
1656999867934453760,1,Taiwan of China,Support
1592866814136311808,0,Taiwan of China,Support
1636022301065117696,0,Taiwan of China,Support
1645752957613518849,0,Taiwan of China,Support
1491586825387134977,0,Taiwan of China,Support
1646809193360527362,0,Taiwan of China,Support
1562787728319647750,1,Taiwan of China,Support
1530055137783230464,2,Taiwan of China,Support
1492655191845670916,0,Taiwan of China,Support
1593177065393905665,1,Taiwan of China,Support
1557319673418743809,2,Taiwan of China,Oppose
1582304949987602432,0,Taiwan of China,Support
1559080010698215424,3,Taiwan of China,Support
1498098803328839680,0,Taiwan of China,Support
1643501396610912257,0,Taiwan of China,Neutral
1663069335483740160,1,Taiwan of China,Support
1559472282103386116,0,Taiwan of China,Support
1643145873961148416,3,Taiwan of China,Support
1527354286581194753,1,Taiwan of China,Neutral
1545413200061005830,1,Taiwan of China,Support
1605393596987084802,3,Taiwan of China,Support
1541702241027264513,1,Taiwan of China,Support
1505431527156772868,0,Taiwan of China,Support
1527466780444475392,1,Taiwan of China,Support
1665329233772810242,0,Taiwan of China,Support
1555742350374506496,0,Taiwan of China,Support
1557319673418743809,1,Taiwan of China,Oppose
1644337447063388163,1,Taiwan of China,Support
1512035828834480132,1,Taiwan of China,Support
1498395093182697475,1,Taiwan of China,Support
1630627130252902412,0,Taiwan of China,Support
1571061414235897859,0,Taiwan of China,Support
1639218493538324480,0,Taiwan of China,Support
1613789669778690049,2,Taiwan of China,Neutral
1577958037054459905,1,Taiwan of China,Support
1626196314772889602,0,Taiwan of China,Support
1608354146973024256,0,Taiwan of China,Support
1639218606113423361,0,Taiwan of China,Support
1527467974277226496,1,Taiwan of China,Support
1530713530550345728,0,Taiwan of China,Support
1529384722673315842,3,Taiwan of China,Support
1587786590147203073,0,Taiwan of China,Support
1569852261005938688,0,Taiwan of China,Support
1551495858935721984,0,Taiwan of China,Support
1581817034111090689,1,Taiwan of China,Support
1634912161339424769,0,Taiwan of China,Support
1628463633297559552,0,Taiwan of China,Support
1593177065393905665,3,Taiwan of China,Support
1555184307307778051,0,Taiwan of China,Neutral
1493559087711551488,0,Taiwan of China,Support
1554454833822040065,1,Taiwan of China,Support
1641406384544845826,0,Taiwan of China,Support
1641181127577853952,1,Taiwan of China,Support
1637752445643411456,0,Taiwan of China,Support
1629725485990027265,0,Taiwan of China,Support
1557343200733536262,0,Taiwan of China,Neutral
1549358731179147264,1,Taiwan of China,Support
1663925991725740032,3,Taiwan of China,Neutral
1660510478559485952,1,Taiwan of China,Support
1554348974517018624,4,Taiwan of China,Oppose
1501216167561551872,0,Taiwan of China,Neutral
1650953215393792000,1,Taiwan of China,Support
1561690717348515840,1,Taiwan of China,Support
1643501396610912257,1,Taiwan of China,Neutral
1525240331897544704,0,Taiwan of China,Support
1490680867961798656,0,Taiwan of China,Support
1560298793454682113,0,Taiwan of China,Support
1528627482781687808,0,Taiwan of China,Neutral
1542711881642565634,2,Taiwan of China,Neutral
1646520964631646212,0,Taiwan of China,Support
1651221342685888512,0,Taiwan of China,Neutral
1647506997812555777,0,Taiwan of China,Support
1567503108728823811,0,Taiwan of China,Support
1640996476313821184,1,Taiwan of China,Support
1592882701476167680,1,Taiwan of China,Neutral
1504409050137903106,1,Taiwan of China,Support
1545885953297981440,0,Taiwan of China,Support
1577971926823075840,0,Taiwan of China,Support
1498395093182697475,0,Taiwan of China,Support
1644633716491431937,1,Taiwan of China,Support
1628285497398431745,1,Taiwan of China,Support
1555151985338449925,0,Taiwan of China,Support
1592748371957075970,0,Taiwan of China,Neutral
1640348696322936832,0,Taiwan of China,Support
1658433227458215937,1,Taiwan of China,Support
1650281273955598336,0,Taiwan of China,Support
1664574245454725124,0,Taiwan of China,Neutral
1592332452286300161,1,Taiwan of China,Support
1613789669778690049,3,Taiwan of China,Neutral
1554787204240936961,0,Taiwan of China,Support
1648315568263675905,0,Taiwan of China,Support
1519591068161167360,0,Taiwan of China,Support
1646861716947636230,1,Taiwan of China,Support
1552125665654472704,0,Taiwan of China,Support
1510473942607097863,1,Taiwan of China,Support
1560146688043429890,0,Taiwan of China,Support
1477482253043531776,1,Taiwan of China,Support
1640977181890453504,0,Taiwan of China,Support
1587442064093872128,0,Taiwan of China,Support
1529271242972594176,0,Taiwan of China,Support
1646115004591247361,0,Taiwan of China,Support
1603646711246688256,5,Taiwan of China,Support
1563132506320150530,0,Taiwan of China,Support
1605345851362217984,0,Taiwan of China,Support
1600479551502442497,0,Taiwan of China,Support
1579285478901448704,1,Taiwan of China,Support
1607885151362772993,1,Taiwan of China,Oppose
1518821045733576704,1,Taiwan of China,Support
1643729653868134402,2,Taiwan of China,Support
1665209302905409537,0,Taiwan of China,Support
1555963290219692033,0,Taiwan of China,Support
1646495234598264834,0,Taiwan of China,Support
1642103485515837441,1,Taiwan of China,Support
1519591068161167360,1,Taiwan of China,Support
1572091041981005824,0,Taiwan of China,Support
1539395381179879424,0,Taiwan of China,Support
1513121067090743301,1,Taiwan of China,Support
1643988089629720577,0,Taiwan of China,Support
1659192967889055744,3,Taiwan of China,Support
1637752445643411456,2,Taiwan of China,Support
1527466780444475392,3,Taiwan of China,Support
1659192967889055744,3,Taiwan of China,Support
1584775456745615360,0,Taiwan of China,Support
1503714822160269313,6,Taiwan of China,Support
1527039778344116237,0,Taiwan of China,Neutral
1589513487780233218,0,Taiwan of China,Support
1625100532519170049,0,Taiwan of China,Support
1587664524676669440,0,Taiwan of China,Support
1660490211942621185,2,Taiwan of China,Support
1493559087711551488,2,Taiwan of China,Support
1578343719954046976,1,Taiwan of China,Support
1592147973676290048,2,Taiwan of China,Support
1651594380229189633,0,Taiwan of China,Support
1660490211942621185,0,Taiwan of China,Support
1513072155994451975,0,Taiwan of China,Support
1636323350120378368,2,Taiwan of China,Support
1642388231814774784,0,Taiwan of China,Support
1514888170730532865,0,Taiwan of China,Neutral
1636600890957393921,0,Taiwan of China,Support
1615706832261218304,2,Taiwan of China,Neutral
1660068391032606720,0,Taiwan of China,Support
1530713530550345728,1,Taiwan of China,Support
1603646711246688256,3,Taiwan of China,Support
1660464477152870400,2,Taiwan of China,Support
1640996476313821184,0,Taiwan of China,Support
1582241732410101762,0,Taiwan of China,Support
1637752445643411456,1,Taiwan of China,Support
1615625556279820288,0,Taiwan of China,Support
1659814354928435201,0,Taiwan of China,Support
1643988089629720577,0,Taiwan of China,Neutral
1649335127946809350,0,Taiwan of China,Support
1545526964127412224,3,Taiwan of China,Support
1530055137783230464,1,Taiwan of China,Support
1555222032580653058,0,Taiwan of China,Support
1658014271064911873,1,Taiwan of China,Support
1521487581355311105,0,Taiwan of China,Support
1655166442466148354,2,Taiwan of China,Neutral
1579509008398192642,0,Taiwan of China,Support
1628653111203213312,0,Taiwan of China,Support
1498646959086657536,0,Taiwan of China,Support
1554687357349249024,0,Taiwan of China,Support
1554690075757146113,0,Taiwan of China,Oppose
1554721258843303937,0,Taiwan of China,Support
1636600890957393921,4,Taiwan of China,Support
1545001583716466688,1,Taiwan of China,Support
1585290232039198721,3,Taiwan of China,Support
1529384722673315842,1,Taiwan of China,Support
1640981537373003777,0,Taiwan of China,Support
1662308994755575815,0,Taiwan of China,Support
1633026846123245568,0,Taiwan of China,Support
1654475408807546883,1,Taiwan of China,Support
1642387883540746241,2,Taiwan of China,Support
1554457625336524800,0,Taiwan of China,Support
1666412663037915137,0,Taiwan of China,Support
1641181127577853952,1,Taiwan of China,Support
1655925208467767299,0,Taiwan of China,Neutral
1549358731179147264,3,Taiwan of China,Support
1646880908312743937,0,Taiwan of China,Support
1483398967509409794,0,Taiwan of China,Neutral
1561558180378775552,1,Taiwan of China,Support
1587422947597496321,0,Taiwan of China,Support
1651082151927095297,1,Taiwan of China,Oppose
1547661401317003269,0,Taiwan of China,Oppose
1615706832261218304,1,Taiwan of China,Neutral
1555534289978245121,0,Taiwan of China,Support
1636310275614998528,0,Taiwan of China,Support
1626460256527319040,0,Taiwan of China,Support
1562787728319647750,2,Taiwan of China,Support
1554495912969371650,0,Taiwan of China,Support
1613853507752456193,1,Taiwan of China,Neutral
1584943337890775040,1,Taiwan of China,Support
1628743348730359810,0,Taiwan of China,Support
1566247199851552768,0,Taiwan of China,Support
1613161294512926720,3,Taiwan of China,Support
1643988089629720577,1,Taiwan of China,Neutral
1601500381229424640,0,Taiwan of China,Support
1615868017048686592,0,Taiwan of China,Support
1652914604983586816,0,Taiwan of China,Support
1557152455527636992,4,Taiwan of China,Support
1589955664524476416,3,Taiwan of China,Support
1660625065149620224,0,Taiwan of China,Support
1633998352911069185,0,Taiwan of China,Support
1540399721323298816,1,Taiwan of China,Support
1603124513247735808,1,Taiwan of China,Support
1659881907130372097,2,Taiwan of China,Neutral
1642873342033264641,1,Taiwan of China,Support
1625817418487717891,2,Taiwan of China,Support
1544140824543371265,2,Taiwan of China,Support
1650053019738992642,0,Taiwan of China,Support
1639849758071332867,0,Taiwan of China,Support
1664372501483323393,1,Taiwan of China,Support
1512481085690716167,0,Taiwan of China,Support
1650904212824551424,2,Taiwan of China,Support
1664092275423711232,3,Taiwan of China,Neutral
1543588132142063617,0,Taiwan of China,Neutral
1605566945163714562,3,Taiwan of China,Support
1555851237580365824,0,Taiwan of China,Oppose
1646039157956030465,1,Taiwan of China,Support
1637709857003556865,0,Taiwan of China,Support
1527667651631271944,0,Taiwan of China,Support
1556664035361308672,0,Taiwan of China,Support
1646715122805768196,0,Taiwan of China,Neutral
1656999867934453760,2,Taiwan of China,Support
1648505033171009540,0,Taiwan of China,Support
1579198506056966144,0,Taiwan of China,Support
1554448922667466752,0,Taiwan of China,Support
1591971919892733954,0,Taiwan of China,Oppose
1642188805414473729,0,Taiwan of China,Support
1628199354484891648,0,Taiwan of China,Support
1646142256125034499,0,Taiwan of China,Support
1665209302905409537,0,Taiwan of China,Support
1620773857077645312,0,Taiwan of China,Support
1521879253251411969,2,Taiwan of China,Support
1592866814136311808,1,Taiwan of China,Support
1636600890957393921,3,Taiwan of China,Support
1642103485515837441,0,Taiwan of China,Support
1556043536726110209,0,Taiwan of China,Support
1643675117455818753,0,Taiwan of China,Support
1515027594810380299,0,Taiwan of China,Oppose
1554098150184341505,0,Taiwan of China,Support
1501182637532139521,0,Taiwan of China,Support
1582051692249780225,1,Taiwan of China,Support
1646802969378295815,1,Taiwan of China,Support
1641279480969981952,0,Taiwan of China,Support
1528627482781687808,1,Taiwan of China,Neutral
1644187540013072385,0,Taiwan of China,Support
1569857809642303489,1,Taiwan of China,Support
1620773857077645312,2,Taiwan of China,Support
1585258116861792256,0,Taiwan of China,Support
1636653896851668992,0,Taiwan of China,Support
1569862483564974080,0,Taiwan of China,Support
1637659925081108480,0,Taiwan of China,Support
1595236696534437888,0,Taiwan of China,Support
1547541606123053056,0,Taiwan of China,Support
1558986194549370880,0,Taiwan of China,Support
1542144385298665472,1,Taiwan of China,Support
1640977031990222848,2,Taiwan of China,Support
1580029823694802944,2,Taiwan of China,Support
1567526909520773120,2,Taiwan of China,Support
1638820882436202498,0,Taiwan of China,Support
1499196268488413185,0,Taiwan of China,Neutral
1556941254822244352,0,Taiwan of China,Support
1622616935702663170,3,Taiwan of China,Support
1641747818640711682,1,Taiwan of China,Support
1554776977579679744,0,Taiwan of China,Support
1635464009322500097,0,Taiwan of China,Support
1592866814136311808,0,Taiwan of China,Support
1533761783432982529,2,Taiwan of China,Support
1545470737447882753,0,Taiwan of China,Support
1552441986774618112,0,Taiwan of China,Support
1542060855831166976,0,Taiwan of China,Support
1653031870731546625,0,Taiwan of China,Neutral
1542870438895702017,0,Taiwan of China,Neutral
1554748473777569792,1,Taiwan of China,Support
1621127756770840577,3,Taiwan of China,Support
1557684549034713089,0,Taiwan of China,Support
1592882701476167680,0,Taiwan of China,Neutral
1578572135630454785,0,Taiwan of China,Neutral
1640701374479605760,3,Taiwan of China,Support
1661356631622574082,0,Taiwan of China,Neutral
1641747818640711682,0,Taiwan of China,Support
1643149642530537472,0,Taiwan of China,Oppose
1659192967889055744,2,Taiwan of China,Support
1542711881642565634,3,Taiwan of China,Neutral
1582841190147235840,0,Taiwan of China,Support
1554748473777569792,0,Taiwan of China,Support
1634465787963666432,0,Taiwan of China,Support
1574354006918721538,0,Taiwan of China,Support
1484341253164904448,1,Taiwan of China,Support
1659192967889055744,0,Taiwan of China,Support
1535924270555013120,0,Taiwan of China,Support
1547397893056876547,0,Taiwan of China,Support
1627600171495469058,0,Taiwan of China,Support
1477482253043531776,0,Taiwan of China,Support
1665275671067721730,0,Taiwan of China,Support
1567025698040315904,1,Taiwan of China,Oppose
1596126707299205121,0,Taiwan of China,Support
1555874594602782720,0,Taiwan of China,Support
1504409050137903106,5,Taiwan of China,Support
1554639855732158464,0,Taiwan of China,Support
1492842423529402369,0,Taiwan of China,Support
1527093150325481473,3,Taiwan of China,Support
1531570139552186368,2,Taiwan of China,Support
1640970839033278465,0,Taiwan of China,Support
1656911489255755776,0,Taiwan of China,Support
1642388047672283136,0,Taiwan of China,Support
1655989759217369117,0,Taiwan of China,Support
1534462503043928064,0,Taiwan of China,Support
1598694792153669634,0,Taiwan of China,Support
1650281273955598336,2,Taiwan of China,Support
1625325904271659010,0,Taiwan of China,Support
1614943033539321866,1,Taiwan of China,Support
1554501990914600960,0,Taiwan of China,Support
1530055137783230464,0,Taiwan of China,Support
1661130131501465603,0,Taiwan of China,Support
1521879253251411969,3,Taiwan of China,Support
1580029823694802944,0,Taiwan of China,Support
1636323350120378368,1,Taiwan of China,Support
1555929367187963905,1,Taiwan of China,Support
1527039778344116237,1,Taiwan of China,Neutral
1587786590147203073,1,Taiwan of China,Support
1574677367850946566,1,Taiwan of China,Support
1646802969378295815,2,Taiwan of China,Support
1563766948407566336,2,Taiwan of China,Support
1597655412031246342,0,Taiwan of China,Support
1517036814007259137,0,Taiwan of China,Support
1569862483564974080,2,Taiwan of China,Support
1531570139552186368,1,Taiwan of China,Support
1619624055392571392,0,Taiwan of China,Support
1636351286626099201,1,Taiwan of China,Support
1554384738403729409,3,Taiwan of China,Support
1565972879237267456,0,Taiwan of China,Support
1661741178927349766,0,Taiwan of China,Neutral
1584588716453920768,2,Taiwan of China,Neutral
1526732410120830976,0,Taiwan of China,Neutral
1661676622288924673,1,Taiwan of China,Support
1641983823285039107,0,Taiwan of China,Support
1512481085690716167,1,Taiwan of China,Support
1577958037054459905,4,Taiwan of China,Support
1555929367187963905,0,Taiwan of China,Support
1643961511184941057,0,Taiwan of China,Support
1545285113155821568,2,Taiwan of China,Support
1661474930108813314,2,Taiwan of China,Support
1641792613089943556,0,Taiwan of China,Support
1646548297845202944,0,Taiwan of China,Support
1628928273400107009,1,Taiwan of China,Support
1529384722673315842,2,Taiwan of China,Support
1534462503043928064,0,Taiwan of China,Support
1589657815295348738,0,Taiwan of China,Support
1661474930108813314,1,Taiwan of China,Neutral
1650904212824551424,4,Taiwan of China,Support
1654778916727402496,2,Taiwan of China,Support
1637752445643411456,1,Taiwan of China,Support
1641046135270948864,0,Taiwan of China,Support
1607728964541509633,1,Taiwan of China,Support
1551196050555564032,1,Taiwan of China,Support
1659981256979890176,3,Taiwan of China,Oppose
1549249117066776577,0,Taiwan of China,Neutral
1593177065393905665,2,Taiwan of China,Support
1514646087914561544,0,Taiwan of China,Support
1647279000472145920,1,Taiwan of China,Support
1619748582877265921,0,Taiwan of China,Support
1565972879237267456,1,Taiwan of China,Support
1588435843479670787,0,Taiwan of China,Support
1641602390481829888,1,Taiwan of China,Support
1641090122325143553,0,Taiwan of China,Neutral
1641983823285039107,0,Taiwan of China,Support
1664180673777897472,0,Taiwan of China,Support
1642067311774531585,0,Taiwan of China,Support
1640973405381070848,0,Taiwan of China,Support
1513121067090743301,3,Taiwan of China,Support
1641602390481829888,0,Taiwan of China,Support
1625100532519170049,1,Taiwan of China,Support
1549136935351832581,0,Taiwan of China,Support
1531586292198572032,2,Taiwan of China,Neutral
1658433227458215937,2,Taiwan of China,Support
1543065356348305408,0,Taiwan of China,Support
1618410190990372866,0,Taiwan of China,Support
1661474930108813314,1,Taiwan of China,Support
1642873342033264641,2,Taiwan of China,Support
1554233193338998784,0,Taiwan of China,Support
1530055137783230464,1,Taiwan of China,Support
1622616935702663170,1,Taiwan of China,Support
1552347282707726336,2,Taiwan of China,Support
1626219671023411201,2,Taiwan of China,Support
1571790995032883200,0,Taiwan of China,Support
1661448228242595840,0,Taiwan of China,Support
1540399721323298816,0,Taiwan of China,Support
1490856609505222657,2,Taiwan of China,Support
1654778916727402496,0,Taiwan of China,Support
1554784578878971905,0,Taiwan of China,Neutral
1643145756680032256,2,Taiwan of China,Support
1628743348730359810,1,Taiwan of China,Support
1551773091516514307,0,Taiwan of China,Support
1643889159373717504,0,Taiwan of China,Support
1592147973676290048,1,Taiwan of China,Support
1498236193892610048,0,Taiwan of China,Support
1531520617895579650,3,Taiwan of China,Support
1557319673418743809,0,Taiwan of China,Oppose
1567526909520773120,0,Taiwan of China,Support
1613883619466182656,2,Taiwan of China,Neutral
1633063429165686784,1,Taiwan of China,Neutral
1582798804964687874,1,Taiwan of China,Support
1542144385298665472,0,Taiwan of China,Support
1655166442466148354,1,Taiwan of China,Neutral
1641061465187840001,2,Taiwan of China,Neutral
1664574245454725124,1,Taiwan of China,Support
1539395381179879424,1,Taiwan of China,Support
1642388347149778944,1,Taiwan of China,Support
1493559087711551488,1,Taiwan of China,Support
1517873467013709824,0,Taiwan of China,Support
1573108608132583424,0,Taiwan of China,Support
1643440837282631680,0,Taiwan of China,Support
1556373554454839301,0,Taiwan of China,Support
1589513487780233218,1,Taiwan of China,Support
1535507775370960896,0,Taiwan of China,Support
1499548557506138113,0,Taiwan of China,Oppose
1661668347845509122,2,Taiwan of China,Support
1633320167638970369,1,Taiwan of China,Support
1649122321482002432,0,Taiwan of China,Support
1566979647434551298,1,Taiwan of China,Support
1579672604356800519,0,Taiwan of China,Support
1593177065393905665,0,Taiwan of China,Support
1664092275423711232,0,Taiwan of China,Neutral
1643729653868134402,1,Taiwan of China,Support
1536499519243681792,0,Taiwan of China,Neutral
1537692268135477249,0,Taiwan of China,Support
1563607993882935297,0,Taiwan of China,Support
1643962415984570369,2,Taiwan of China,Support
1592147973676290048,0,Taiwan of China,Support
