tweet_id,image_numero,stance_target,stance_label
1637841205945065473,1,Taiwan of China,Support
1625100532519170049,1,Taiwan of China,Support
1563766948407566336,0,Taiwan of China,Support
1572523930942050305,0,Taiwan of China,Oppose
1589513487780233218,1,Taiwan of China,Support
1626196314772889602,0,Taiwan of China,Support
1646809193360527362,1,Taiwan of China,Support
1586422814193881088,3,Taiwan of China,Support
1661366312679997440,1,Taiwan of China,Support
1625399541876027394,2,Taiwan of China,Neutral
1579354931248910337,3,Taiwan of China,Support
1644360493010698243,0,Taiwan of China,Support
1562062106572296193,0,Taiwan of China,Support
1490680867961798656,1,Taiwan of China,Support
1542711881642565634,2,Taiwan of China,Neutral
1643988089629720577,2,Taiwan of China,Support
1521879253251411969,1,Taiwan of China,Support
1521879253251411969,3,Taiwan of China,Support
1613161294512926720,3,Taiwan of China,Support
1555418474226151424,0,Taiwan of China,Support
1644369404346658817,0,Taiwan of China,Support
1593182087309586436,0,Taiwan of China,Support
1584775456745615360,1,Taiwan of China,Support
1524553361634529280,0,Taiwan of China,Neutral
1577190271745654784,1,Taiwan of China,Support
1615868017048686592,0,Taiwan of China,Support
1649122321482002432,0,Taiwan of China,Support
1660490486988304384,0,Taiwan of China,Neutral
1529384722673315842,1,Taiwan of China,Support
1661721758804877312,4,Taiwan of China,Support
1579354931248910337,2,Taiwan of China,Support
1478158277645303808,0,Taiwan of China,Support
1561690717348515840,0,Taiwan of China,Support
1646802969378295815,2,Taiwan of China,Support
1535508389442093057,0,Taiwan of China,Support
1579503164474396672,0,Taiwan of China,Support
1505431527156772868,0,Taiwan of China,Support
1552347282707726336,0,Taiwan of China,Support
1640977031990222848,3,Taiwan of China,Support
1555912870440968193,0,Taiwan of China,Support
1550527464946147328,1,Taiwan of China,Support
1535835784359854081,2,Taiwan of China,Support
1646813155878916098,2,Taiwan of China,Support
1635475759585460224,2,Taiwan of China,Support
1545413200061005830,0,Taiwan of China,Support
1665275671067721730,1,Taiwan of China,Oppose
1565920460642037761,0,Taiwan of China,Support
1605566945163714562,3,Taiwan of China,Support
1660510478559485952,1,Taiwan of China,Support
1641398854275985408,0,Taiwan of China,Support
1498646959086657536,0,Taiwan of China,Support
1554384738403729409,1,Taiwan of China,Support
1640701374479605760,1,Taiwan of China,Support
1549358731179147264,2,Taiwan of China,Support
1660490486988304384,2,Taiwan of China,Support
1556941254822244352,0,Taiwan of China,Support
1655166442466148354,1,Taiwan of China,Neutral
1514574739070611457,0,Taiwan of China,Support
1641406384544845826,0,Taiwan of China,Support
1560298793454682113,0,Taiwan of China,Support
1521397645037744128,1,Taiwan of China,Support
1558986194549370880,0,Taiwan of China,Support
1589601076441157632,0,Taiwan of China,Neutral
1643671089577594880,1,Taiwan of China,Support
1608053584729608194,0,Taiwan of China,Neutral
1590884297271283712,0,Taiwan of China,Support
1569852261005938688,1,Taiwan of China,Support
1592722902914195456,0,Taiwan of China,Oppose
1487761525024882690,0,Taiwan of China,Support
1535237219815829510,0,Taiwan of China,Support
1562841112674328577,1,Taiwan of China,Support
1575330150350135296,0,Taiwan of China,Support
1524612815436533761,1,Taiwan of China,Support
1664092275423711232,3,Taiwan of China,Neutral
1478158277645303808,1,Taiwan of China,Support
1640977311360241667,0,Taiwan of China,Support
1643879942466445312,0,Taiwan of China,Support
1490856609505222657,2,Taiwan of China,Support
1641061465187840001,0,Taiwan of China,Neutral
1552347282707726336,1,Taiwan of China,Support
1640676477565018113,0,Taiwan of China,Support
1642067311774531585,0,Taiwan of China,Support
1535507775370960896,0,Taiwan of China,Support
1592359050150576128,0,Taiwan of China,Support
1545285113155821568,0,Taiwan of China,Support
1660653681857921036,1,Taiwan of China,Support
1641398854275985408,1,Taiwan of China,Support
1585258116861792256,0,Taiwan of China,Support
1616088191878189057,3,Taiwan of China,Support
1549237707670372352,0,Taiwan of China,Support
1579354931248910337,0,Taiwan of China,Support
1633063429165686784,0,Taiwan of China,Neutral
1664092275423711232,2,Taiwan of China,Neutral
1643236241125806081,4,Taiwan of China,Support
1477546777805213701,0,Taiwan of China,Support
1529763910722932738,0,Taiwan of China,Neutral
1527093150325481473,3,Taiwan of China,Support
1555604432410349568,0,Taiwan of China,Support
1621127756770840577,2,Taiwan of China,Support
1545806139861909505,0,Taiwan of China,Support
1539392030673375234,2,Taiwan of China,Support
1660490486988304384,3,Taiwan of China,Neutral
1611699830505758720,0,Taiwan of China,Support
1643961511184941057,0,Taiwan of China,Support
1502077128442990593,0,Taiwan of China,Support
1531570139552186368,2,Taiwan of China,Support
1636600890957393921,2,Taiwan of China,Support
1565972879237267456,0,Taiwan of China,Support
1655339556227678208,0,Taiwan of China,Oppose
1492655191845670916,0,Taiwan of China,Support
1552913310042886144,1,Taiwan of China,Support
1533761783432982529,0,Taiwan of China,Support
1620271575655411712,0,Taiwan of China,Support
1660510478559485952,0,Taiwan of China,Support
1532228991670788096,0,Taiwan of China,Support
1554454833822040065,3,Taiwan of China,Support
1562027936877666306,0,Taiwan of China,Support
1555156889528410112,1,Taiwan of China,Support
1557558821341609984,0,Taiwan of China,Oppose
1539784835438260224,1,Taiwan of China,Neutral
1547541606123053056,0,Taiwan of China,Support
1639800386159804416,0,Taiwan of China,Oppose
1488135260705484804,0,Taiwan of China,Support
1625100532519170049,0,Taiwan of China,Support
1615997698745987074,1,Taiwan of China,Support
1595346996717838337,2,Taiwan of China,Support
1636323350120378368,2,Taiwan of China,Support
1659477793040678912,2,Taiwan of China,Support
1515027594810380299,0,Taiwan of China,Oppose
1649335127946809350,1,Taiwan of China,Neutral
1577288748492292097,0,Taiwan of China,Support
1592866814136311808,0,Taiwan of China,Support
1615997698745987074,0,Taiwan of China,Support
1644511996489134080,0,Taiwan of China,Support
1529501102772785156,0,Taiwan of China,Support
1561690717348515840,1,Taiwan of China,Support
1663925991725740032,0,Taiwan of China,Neutral
1581439577310769152,0,Taiwan of China,Support
1662718799953682433,0,Taiwan of China,Support
1640996476313821184,2,Taiwan of China,Support
1600479551502442497,2,Taiwan of China,Support
1561690717348515840,3,Taiwan of China,Support
1529717371253817344,0,Taiwan of China,Neutral
1565527411915374592,0,Taiwan of China,Support
1661741178927349766,0,Taiwan of China,Neutral
1587664524676669440,0,Taiwan of China,Support
1556664035361308672,0,Taiwan of China,Support
1643236241125806081,2,Taiwan of China,Support
1660068391032606720,0,Taiwan of China,Support
1660185793472913410,0,Taiwan of China,Support
1498453937653161986,0,Taiwan of China,Support
1636600890957393921,4,Taiwan of China,Support
1534884544314486784,0,Taiwan of China,Support
1635475759585460224,0,Taiwan of China,Support
1640448710009036806,0,Taiwan of China,Support
1621127756770840577,3,Taiwan of China,Support
1579285478901448704,0,Taiwan of China,Support
1521879253251411969,0,Taiwan of China,Support
1647565500359262217,0,Taiwan of China,Support
1535924270555013120,0,Taiwan of China,Support
1643615283578322948,0,Taiwan of China,Support
1572146468965974019,0,Taiwan of China,Support
1565658363354124290,0,Taiwan of China,Support
1650904212824551424,2,Taiwan of China,Support
1570251794047193089,0,Taiwan of China,Support
1614943033539321866,0,Taiwan of China,Support
1485632181137514499,0,Taiwan of China,Support
1648315568263675905,0,Taiwan of China,Support
1535835784359854081,0,Taiwan of China,Support
1569862483564974080,0,Taiwan of China,Support
1641602390481829888,1,Taiwan of China,Support
1579469670536839168,0,Taiwan of China,Support
1636653896851668992,0,Taiwan of China,Support
1641983823285039107,0,Taiwan of China,Support
1578426013620396036,0,Taiwan of China,Support
1517149495884382208,2,Taiwan of China,Support
1517149495884382208,0,Taiwan of China,Support
1554384738403729409,2,Taiwan of China,Support
1527077926717771776,2,Taiwan of China,Support
1649335127946809350,0,Taiwan of China,Support
1553190979372724224,0,Taiwan of China,Support
1494728761811812353,1,Taiwan of China,Support
1605153410948698112,0,Taiwan of China,Support
1527077926717771776,1,Taiwan of China,Support
1580895229862780928,3,Taiwan of China,Support
1529585601015595009,0,Taiwan of China,Support
1554787204240936961,0,Taiwan of China,Support
1542740170273075200,2,Taiwan of China,Support
1666067895422697473,0,Taiwan of China,Support
1513121067090743301,1,Taiwan of China,Support
1596126707299205121,0,Taiwan of China,Support
1632974254299025408,0,Taiwan of China,Oppose
1619748582877265921,0,Taiwan of China,Support
1653592204764663810,0,Taiwan of China,Support
1626219671023411201,3,Taiwan of China,Support
1559131454109470720,0,Taiwan of China,Support
1532173760802848768,1,Taiwan of China,Neutral
1559045313096081409,0,Taiwan of China,Support
1588618195401060352,0,Taiwan of China,Support
1528783686510034944,0,Taiwan of China,Support
1545285113155821568,1,Taiwan of China,Support
1542144385298665472,1,Taiwan of China,Support
1517036814007259137,0,Taiwan of China,Support
1510473942607097863,4,Taiwan of China,Support
1633320167638970369,1,Taiwan of China,Support
1661130131501465603,0,Taiwan of China,Support
1607729079209582593,2,Taiwan of China,Support
1638011208493334529,0,Taiwan of China,Neutral
1554384738403729409,0,Taiwan of China,Support
1553027104366788609,0,Taiwan of China,Support
1565920460642037761,1,Taiwan of China,Support
1640701374479605760,4,Taiwan of China,Support
1655166442466148354,2,Taiwan of China,Neutral
1633026846123245568,0,Taiwan of China,Support
1646548297845202944,0,Taiwan of China,Support
1641398854275985408,4,Taiwan of China,Support
1649335127946809350,2,Taiwan of China,Neutral
1660490486988304384,1,Taiwan of China,Neutral
1556792379822133248,0,Taiwan of China,Support
1554748473777569792,1,Taiwan of China,Support
1641090122325143553,0,Taiwan of China,Neutral
1661640451244302337,1,Taiwan of China,Support
1666913058365554690,1,Taiwan of China,Support
1654418930977611776,1,Taiwan of China,Support
1648726666330374151,0,Taiwan of China,Support
1481450107333918722,0,Taiwan of China,Neutral
1641398854275985408,4,Taiwan of China,Support
1658712659892797440,2,Taiwan of China,Neutral
1635475759585460224,1,Taiwan of China,Support
1640932411356872705,0,Taiwan of China,Support
1543588132142063617,0,Taiwan of China,Neutral
1641498893308289026,0,Taiwan of China,Support
1651082151927095297,1,Taiwan of China,Oppose
1572091041981005824,0,Taiwan of China,Support
1641641340692844544,0,Taiwan of China,Support
1529384722673315842,2,Taiwan of China,Support
1486148538660573184,0,Taiwan of China,Support
1642103485515837441,0,Taiwan of China,Support
1645128670816915457,0,Taiwan of China,Oppose
1653093733834059776,0,Taiwan of China,Support
1603124513247735808,0,Taiwan of China,Support
1524612815436533761,3,Taiwan of China,Support
1605345851362217984,3,Taiwan of China,Support
1552347282707726336,3,Taiwan of China,Support
1555891436649730051,0,Taiwan of China,Support
1604796281435848705,0,Taiwan of China,Support
1628707395827548160,0,Taiwan of China,Support
1527584888568057857,0,Taiwan of China,Support
1542740170273075200,3,Taiwan of China,Neutral
1590132792511598592,0,Taiwan of China,Support
1499354787288125440,0,Taiwan of China,Neutral
1531520617895579650,1,Taiwan of China,Support
1637373138131636224,0,Taiwan of China,Support
1607728964541509633,2,Taiwan of China,Support
1607728964541509633,3,Taiwan of China,Support
1557812518772408320,0,Taiwan of China,Neutral
1501216167561551872,0,Taiwan of China,Neutral
1531956289596694528,0,Taiwan of China,Support
1622618774015729664,0,Taiwan of China,Support
1568961437778976768,0,Taiwan of China,Neutral
1595346996717838337,3,Taiwan of China,Support
1499196268488413185,0,Taiwan of China,Neutral
1656553337016451072,0,Taiwan of China,Neutral
1645415638025011201,0,Taiwan of China,Support
1641747818640711682,1,Taiwan of China,Support
1555151985338449925,0,Taiwan of China,Support
1544140824543371265,1,Taiwan of China,Support
1639218493538324480,1,Taiwan of China,Support
1589790563410538497,0,Taiwan of China,Support
1644633716491431937,1,Taiwan of China,Support
1635475759585460224,3,Taiwan of China,Support
1545470737447882753,1,Taiwan of China,Support
1576654949823688704,1,Taiwan of China,Support
1615014586394214402,0,Taiwan of China,Support
1621127756770840577,0,Taiwan of China,Support
1600368149031157765,0,Taiwan of China,Support
1585545911681548289,0,Taiwan of China,Support
1589513487780233218,0,Taiwan of China,Support
1626460256527319040,0,Taiwan of China,Support
1555050988704354304,0,Taiwan of China,Support
1533784399632027649,0,Taiwan of China,Support
1554927206484295680,0,Taiwan of China,Support
1643994469921067009,0,Taiwan of China,Support
1650172778728022016,0,Taiwan of China,Support
1582423427130220545,0,Taiwan of China,Oppose
1584534773254750208,0,Taiwan of China,Support
1646809193360527362,3,Taiwan of China,Support
1567731593145454595,0,Taiwan of China,Support
1523907262338994181,0,Taiwan of China,Support
1644885232288677888,1,Taiwan of China,Support
1603646711246688256,2,Taiwan of China,Support
1641181127577853952,0,Taiwan of China,Support
1620271575655411712,1,Taiwan of China,Support
1658712659892797440,1,Taiwan of China,Neutral
1585290232039198721,3,Taiwan of China,Support
1558032987333492736,0,Taiwan of China,Oppose
1542144385298665472,0,Taiwan of China,Support
1558011221088931840,0,Taiwan of China,Support
1650904212824551424,3,Taiwan of China,Support
1605153410948698112,0,Taiwan of China,Support
1647279000472145920,1,Taiwan of China,Support
1549741710275915776,2,Taiwan of China,Support
1554501990914600960,0,Taiwan of China,Support
1643145756680032256,0,Taiwan of China,Support
1648505033171009540,3,Taiwan of China,Support
1545001583716466688,0,Taiwan of China,Support
1584775456745615360,2,Taiwan of China,Support
1642388347149778944,0,Taiwan of China,Support
1640259244237680640,0,Taiwan of China,Support
1662786067404304387,0,Taiwan of China,Support
1597015419126042624,0,Taiwan of China,Support
1589955664524476416,1,Taiwan of China,Support
1553501921863950344,0,Taiwan of China,Support
1581670094517960704,0,Taiwan of China,Support
1661474930108813314,0,Taiwan of China,Support
1554748473777569792,0,Taiwan of China,Support
1554757908730101762,0,Taiwan of China,Support
1513121067090743301,2,Taiwan of China,Support
1501182637532139521,1,Taiwan of China,Support
1565215667896299520,0,Taiwan of China,Support
1650904212824551424,4,Taiwan of China,Support
1630627130252902412,0,Taiwan of China,Support
1665329233772810242,0,Taiwan of China,Support
1554639855732158464,0,Taiwan of China,Support
1653022238847946759,3,Taiwan of China,Neutral
1664092275423711232,0,Taiwan of China,Neutral
1625399541876027394,0,Taiwan of China,Neutral
1555900523232260096,0,Taiwan of China,Support
1664372501483323393,0,Taiwan of China,Support
1554776977579679744,1,Taiwan of China,Support
1549725436942622720,0,Taiwan of China,Support
1501332207276863495,0,Taiwan of China,Support
1498395093182697475,1,Taiwan of China,Support
1527795971475640322,1,Taiwan of China,Support
1638173423305388036,0,Taiwan of China,Support
1585290232039198721,0,Taiwan of China,Support
1659115084126232576,3,Taiwan of China,Support
1643145526974754818,3,Taiwan of China,Support
1661640451244302337,0,Taiwan of China,Support
1492842423529402369,0,Taiwan of China,Support
1653022238847946759,2,Taiwan of China,Neutral
1537692268135477249,0,Taiwan of China,Support
1639218493538324480,3,Taiwan of China,Support
1577190271745654784,0,Taiwan of China,Support
1518821045733576704,0,Taiwan of China,Support
1646311473910808577,1,Taiwan of China,Support
1613161294512926720,1,Taiwan of China,Support
1660238379920007169,1,Taiwan of China,Neutral
1555534289978245121,0,Taiwan of China,Support
1661676622288924673,1,Taiwan of China,Support
1554110594961260544,0,Taiwan of China,Neutral
1554438341860306945,1,Taiwan of China,Oppose
1526957149779271680,0,Taiwan of China,Support
1513121067090743301,0,Taiwan of China,Support
1507302521970302980,0,Taiwan of China,Support
1667876305868832768,0,Taiwan of China,Neutral
1644187540013072385,0,Taiwan of China,Support
1636600890957393921,0,Taiwan of China,Support
1646311473910808577,0,Taiwan of China,Support
1552416992677826560,0,Taiwan of China,Oppose
1534462503043928064,0,Taiwan of China,Support
1573568043984134144,0,Taiwan of China,Support
1554714179839336448,0,Taiwan of China,Support
1608295763058241536,1,Taiwan of China,Support
1617228687111491587,1,Taiwan of China,Support
1514646087914561544,0,Taiwan of China,Support
1567025350856814592,0,Taiwan of China,Support
1645394648263696384,2,Taiwan of China,Support
1579509008398192642,0,Taiwan of China,Support
1526471445672755200,0,Taiwan of China,Support
1486282688898408448,0,Taiwan of China,Support
1642388231814774784,0,Taiwan of China,Support
1656553337016451072,1,Taiwan of China,Neutral
1641279480969981952,0,Taiwan of China,Support
1615706832261218304,2,Taiwan of China,Neutral
1579285478901448704,1,Taiwan of China,Support
1553190979372724224,0,Taiwan of China,Support
1660653681857921036,0,Taiwan of China,Support
1640977031990222848,2,Taiwan of China,Support
1610266750645571586,0,Taiwan of China,Support
1646115004591247361,0,Taiwan of China,Support
1600556000364347392,0,Taiwan of China,Neutral
1655339556227678208,1,Taiwan of China,Oppose
1549358731179147264,3,Taiwan of China,Support
1556664035361308672,1,Taiwan of China,Support
1498936734838853635,0,Taiwan of China,Support
1554497689974349827,0,Taiwan of China,Support
1602464317038731265,0,Taiwan of China,Support
1567823823063646210,1,Taiwan of China,Support
1555912457461579776,0,Taiwan of China,Support
1582241732410101762,4,Taiwan of China,Support
1633561659473293312,1,Taiwan of China,Neutral
1554457625336524800,0,Taiwan of China,Support
1555900523232260096,0,Taiwan of China,Support
1643205811102179329,0,Taiwan of China,Support
1554454833822040065,1,Taiwan of China,Support
1644878922486808576,0,Taiwan of China,Support
1522856024482664448,0,Taiwan of China,Support
1648505033171009540,1,Taiwan of China,Support
1562027936877666306,2,Taiwan of China,Support
1579509008398192642,5,Taiwan of China,Support
1552988794021941248,0,Taiwan of China,Neutral
1554927206484295680,3,Taiwan of China,Support
1554927206484295680,1,Taiwan of China,Support
1613210692924092416,1,Taiwan of China,Support
1665606326922227712,1,Taiwan of China,Neutral
1597015419126042624,1,Taiwan of China,Support
1641398854275985408,1,Taiwan of China,Support
1562841112674328577,2,Taiwan of China,Support
1639218606113423361,0,Taiwan of China,Support
1592866814136311808,1,Taiwan of China,Support
1494728761811812353,0,Taiwan of China,Support
1641641340692844544,0,Taiwan of China,Support
1557319673418743809,2,Taiwan of China,Oppose
1667428448653160448,0,Taiwan of China,Support
1651337065420713984,0,Taiwan of China,Support
1637752445643411456,1,Taiwan of China,Support
1578343719954046976,2,Taiwan of China,Support
1558045640290082817,0,Taiwan of China,Support
1633063429165686784,1,Taiwan of China,Neutral
1540262157631102976,0,Taiwan of China,Support
1619748582877265921,0,Taiwan of China,Support
1584534773254750208,2,Taiwan of China,Support
1530028877862830081,0,Taiwan of China,Support
1661130131501465603,0,Taiwan of China,Support
1479849501418573831,0,Taiwan of China,Support
1529588725109374976,0,Taiwan of China,Support
1522922227087581184,1,Taiwan of China,Support
1554623707460448256,1,Taiwan of China,Neutral
1641181127577853952,0,Taiwan of China,Support
1534052771196207104,3,Taiwan of China,Support
1660185793472913410,0,Taiwan of China,Neutral
1554479175075250181,0,Taiwan of China,Support
1580126223849910272,2,Taiwan of China,Support
1579509008398192642,3,Taiwan of China,Support
1584943337890775040,1,Taiwan of China,Support
1595346996717838337,0,Taiwan of China,Support
1557209302716207105,0,Taiwan of China,Support
1621127756770840577,1,Taiwan of China,Support
1641042521672351746,1,Taiwan of China,Support
1580084592102756352,1,Taiwan of China,Support
1555821475709325312,0,Taiwan of China,Neutral
1662145580682952735,0,Taiwan of China,Support
1526995777221951489,0,Taiwan of China,Neutral
1666412663037915137,1,Taiwan of China,Support
1526038065566756864,1,Taiwan of China,Neutral
1527845502913777664,0,Taiwan of China,Support
1661474930108813314,2,Taiwan of China,Support
1665275671067721730,1,Taiwan of China,Support
1610940887638360066,0,Taiwan of China,Support
1632208724663373825,0,Taiwan of China,Oppose
1643145526974754818,1,Taiwan of China,Support
1664567236076646401,0,Taiwan of China,Support
1584534773254750208,3,Taiwan of China,Support
1486189141675372545,0,Taiwan of China,Support
1490582171626926083,0,Taiwan of China,Support
1569862483564974080,2,Taiwan of China,Support
1632039647466627073,1,Taiwan of China,Support
1578426013620396036,0,Taiwan of China,Support
1554454833822040065,2,Taiwan of China,Support
1656967823208632321,0,Taiwan of China,Support
1615350374441054209,1,Taiwan of China,Support
1574354003961741312,0,Taiwan of China,Support
1597015419126042624,1,Taiwan of China,Support
1567025698040315904,0,Taiwan of China,Oppose
1595991223705432065,0,Taiwan of China,Neutral
1613099250677694464,3,Taiwan of China,Support
1660185793472913410,1,Taiwan of China,Support
1652914604983586816,0,Taiwan of China,Support
1553272393631535104,0,Taiwan of China,Support
1501139691743023104,3,Taiwan of China,Support
1552501481068437504,2,Taiwan of China,Support
1658480667171381250,2,Taiwan of China,Support
1529763910722932738,1,Taiwan of China,Neutral
1527354286581194753,0,Taiwan of China,Neutral
1608295763058241536,2,Taiwan of China,Support
1613099250677694464,0,Taiwan of China,Support
1641747818640711682,0,Taiwan of China,Support
1601435378262880257,0,Taiwan of China,Support
1575191108350464001,0,Taiwan of China,Support
1531570139552186368,1,Taiwan of China,Support
1531520617895579650,0,Taiwan of China,Support
1518821045733576704,1,Taiwan of China,Support
1616080539118624768,0,Taiwan of China,Neutral
1608295763058241536,0,Taiwan of China,Support
1549756820767404033,0,Taiwan of China,Support
1492655191845670916,1,Taiwan of China,Support
1563766948407566336,1,Taiwan of China,Support
1663908352513003523,0,Taiwan of China,Neutral
1654778916727402496,0,Taiwan of China,Support
1498395093182697475,0,Taiwan of China,Support
1539784835438260224,0,Taiwan of China,Neutral
1666989629592190977,0,Taiwan of China,Support
1534112127220273153,0,Taiwan of China,Oppose
1644422157223575553,0,Taiwan of China,Support
1653592204764663810,1,Taiwan of China,Support
1643028808449265664,0,Taiwan of China,Oppose
1560418124675002368,0,Taiwan of China,Support
1607729079209582593,0,Taiwan of China,Support
1627600171495469058,0,Taiwan of China,Support
1493559087711551488,0,Taiwan of China,Support
1580176185148903424,0,Taiwan of China,Support
1544140824543371265,0,Taiwan of China,Support
1539395381179879424,3,Taiwan of China,Support
1554787204240936961,0,Taiwan of China,Support
1517095729747009536,0,Taiwan of China,Support
1563607993882935297,0,Taiwan of China,Support
1533761783432982529,2,Taiwan of China,Support
1641800460481748994,1,Taiwan of China,Support
1554457625336524800,0,Taiwan of China,Support
1605345851362217984,2,Taiwan of China,Support
1666933506851713024,0,Taiwan of China,Support
1510473942607097863,2,Taiwan of China,Support
1640970839033278465,0,Taiwan of China,Support
1498217652149362690,0,Taiwan of China,Support
1654418930977611776,0,Taiwan of China,Support
1629063042234458112,0,Taiwan of China,Support
1650350228766334977,0,Taiwan of China,Support
1622618774015729664,2,Taiwan of China,Support
1643236241125806081,3,Taiwan of China,Support
1642497039274762243,0,Taiwan of China,Support
1642849749400428544,0,Taiwan of China,Support
1642103485515837441,1,Taiwan of China,Support
1627600171495469058,0,Taiwan of China,Support
1623756419374911489,0,Taiwan of China,Support
1572620217356021762,0,Taiwan of China,Support
1555874594602782720,0,Taiwan of China,Support
1554602940916461568,0,Taiwan of China,Support
1608419687444119556,0,Taiwan of China,Support
1607729079209582593,4,Taiwan of China,Support
1643145526974754818,2,Taiwan of China,Support
1557319673418743809,0,Taiwan of China,Oppose
1601426748112920576,1,Taiwan of China,Support
1556490386004066304,0,Taiwan of China,Support
1534052771196207104,0,Taiwan of China,Support
1550188102433611777,0,Taiwan of China,Support
1628743348730359810,1,Taiwan of China,Support
1659874617018957825,0,Taiwan of China,Support
1559131454109470720,1,Taiwan of China,Support
1608354146973024256,0,Taiwan of China,Support
1602258669227360256,0,Taiwan of China,Support
1502077128442990593,1,Taiwan of China,Support
1535835784359854081,1,Taiwan of China,Support
1554695223082569728,0,Taiwan of China,Neutral
1556792379822133248,1,Taiwan of China,Support
1579509008398192642,1,Taiwan of China,Support
1499599895032111109,0,Taiwan of China,Support
1643994469921067009,1,Taiwan of China,Support
1628743348730359810,0,Taiwan of China,Support
1600368149031157765,2,Taiwan of China,Support
1627910198521368576,0,Taiwan of China,Support
1640970839033278465,0,Taiwan of China,Support
1584588716453920768,0,Taiwan of China,Neutral
1522922227087581184,2,Taiwan of China,Support
1556373554454839301,1,Taiwan of China,Support
1621040726258630656,0,Taiwan of China,Support
1658477524874317827,0,Taiwan of China,Support
1522922227087581184,0,Taiwan of China,Support
1641046135270948864,0,Taiwan of China,Support
1524715316097732608,0,Taiwan of China,Support
1640701374479605760,5,Taiwan of China,Support
1639849758071332867,0,Taiwan of China,Support
1591971919892733954,0,Taiwan of China,Oppose
1491433839595786242,0,Taiwan of China,Neutral
1658401568369299457,0,Taiwan of China,Support
1513840022872817677,0,Taiwan of China,Support
1531412161826029570,1,Taiwan of China,Support
1554233193338998784,0,Taiwan of China,Support
1580029823694802944,0,Taiwan of China,Support
1643145756680032256,1,Taiwan of China,Support
1539395381179879424,2,Taiwan of China,Support
1660850558310178816,0,Taiwan of China,Oppose
1661474930108813314,1,Taiwan of China,Support
1644544154024939521,0,Taiwan of China,Support
1653022238847946759,1,Taiwan of China,Neutral
1649152365688156187,0,Taiwan of China,Support
1597015419126042624,0,Taiwan of China,Support
1545413200061005830,0,Taiwan of China,Support
1552913310042886144,3,Taiwan of China,Support
1592882701476167680,1,Taiwan of China,Neutral
1549249117066776577,0,Taiwan of China,Neutral
1643729653868134402,0,Taiwan of China,Support
1639962007112937473,1,Taiwan of China,Support
1477394318423961618,0,Taiwan of China,Support
1553540419199574016,1,Taiwan of China,Support
1651221342685888512,0,Taiwan of China,Neutral
1592866814136311808,1,Taiwan of China,Support
1527466780444475392,2,Taiwan of China,Support
1570778946568060929,0,Taiwan of China,Support
1629058567687774208,0,Taiwan of China,Support
1600479551502442497,0,Taiwan of China,Support
1554028407050350592,2,Taiwan of China,Support
1632591651708493825,0,Taiwan of China,Support
1637090600003715073,0,Taiwan of China,Support
1554721258843303937,0,Taiwan of China,Support
1543501195549212677,0,Taiwan of China,Support
1539395381179879424,1,Taiwan of China,Support
1584588716453920768,2,Taiwan of China,Neutral
1575162171088023552,0,Taiwan of China,Support
1661568305822580736,0,Taiwan of China,Oppose
